Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.u_star
2017,11,20,19,30,00,0.3361
2017,11,20,20,00,00,0.30925
2017,11,20,20,30,00,0.22877
2017,11,20,21,00,00,0.2405
2017,11,20,21,30,00,0.25541
2017,11,20,22,00,00,0.26964
2017,11,20,22,30,00,0.27891
2017,11,20,23,00,00,0.28182
2017,11,20,23,30,00,0.21056
2017,11,21,00,00,00,0.19983
2017,11,21,00,30,00,0.23725
2017,11,21,01,00,00,0.27185
2017,11,21,01,30,00,0.30679
2017,11,21,02,00,00,0.30756
2017,11,21,02,30,00,0.34717
2017,11,21,03,00,00,0.17993
2017,11,21,03,30,00,0.08465
2017,11,21,04,00,00,0.15354
2017,11,21,04,30,00,0.31081
2017,11,21,05,00,00,0.22769
2017,11,21,05,30,00,0.28049
2017,11,21,06,00,00,0.34037
2017,11,21,06,30,00,0.44796
2017,11,21,07,00,00,0.43087
2017,11,21,07,30,00,0.4949
2017,11,21,08,00,00,0.35744
2017,11,21,08,30,00,0.35136
2017,11,21,09,00,00,0.30405
2017,11,21,09,30,00,0.37039
2017,11,21,10,00,00,0.46695
2017,11,21,10,30,00,0.42173
2017,11,21,11,00,00,0.41589
2017,11,21,11,30,00,0.45809
2017,11,21,12,00,00,0.42338
2017,11,21,12,30,00,0.46287
2017,11,21,13,00,00,0.41022
2017,11,21,13,30,00,0.41339
2017,11,21,14,00,00,0.49932
2017,11,21,14,30,00,0.35746
2017,11,21,15,00,00,0.42355
2017,11,21,15,30,00,0.43406
2017,11,21,16,00,00,0.54046
2017,11,21,16,30,00,0.58412
2017,11,21,17,00,00,0.55889
2017,11,21,17,30,00,0.38123
2017,11,21,18,00,00,0.48639
2017,11,21,18,30,00,0.48077
2017,11,21,19,00,00,0.5594
2017,11,21,19,30,00,0.40878
2017,11,21,20,00,00,0.54591
2017,11,21,20,30,00,0.59693
2017,11,21,21,00,00,0.53063
2017,11,21,21,30,00,0.41922
2017,11,21,22,00,00,0.50059
2017,11,21,22,30,00,0.54255
2017,11,21,23,00,00,0.43448
2017,11,21,23,30,00,0.39155
2017,11,22,00,00,00,0.4065
2017,11,22,00,30,00,0.46753
2017,11,22,01,00,00,0.43711
2017,11,22,01,30,00,0.46855
2017,11,22,02,00,00,0.37938
2017,11,22,02,30,00,0.3823
2017,11,22,03,00,00,0.33962
2017,11,22,03,30,00,0.32756
2017,11,22,04,00,00,0.37922
2017,11,22,04,30,00,0.38451
2017,11,22,05,00,00,0.38862
2017,11,22,05,30,00,0.41403
2017,11,22,06,00,00,0.54606
2017,11,22,06,30,00,0.45099
2017,11,22,07,00,00,0.43375
2017,11,22,07,30,00,0.48027
2017,11,22,08,00,00,0.48128
2017,11,22,08,30,00,0.49039
2017,11,22,09,00,00,0.46545
2017,11,22,09,30,00,0.44508
2017,11,22,10,00,00,0.41253
2017,11,22,10,30,00,0.44324
2017,11,22,11,00,00,0.34363
2017,11,22,11,30,00,0.41647
2017,11,22,12,00,00,0.5216
2017,11,22,12,30,00,0.54745
2017,11,22,13,00,00,0.50901
2017,11,22,13,30,00,0.51597
2017,11,22,14,00,00,0.59124
2017,11,22,14,30,00,0.62942
2017,11,22,15,00,00,0.57952
2017,11,22,15,30,00,0.55769
2017,11,22,16,00,00,0.57167
2017,11,22,16,30,00,0.6617
2017,11,22,17,00,00,0.63987
2017,11,22,17,30,00,0.60374
2017,11,22,18,00,00,0.71248
2017,11,22,18,30,00,0.69093
2017,11,22,19,00,00,0.63284
2017,11,22,19,30,00,0.64716
2017,11,22,20,00,00,0.65763
2017,11,22,20,30,00,0.64207
2017,11,22,21,00,00,0.62265
2017,11,22,21,30,00,0.72221
2017,11,22,22,00,00,0.67711
2017,11,22,22,30,00,0.80902
2017,11,22,23,00,00,0.80071
2017,11,22,23,30,00,0.85644
2017,11,23,00,00,00,0.70372
2017,11,23,00,30,00,0.97033
2017,11,23,01,00,00,0.81537
2017,11,23,01,30,00,0.73594
2017,11,23,02,00,00,0.82739
2017,11,23,02,30,00,0.94065
2017,11,23,03,00,00,1.06466
2017,11,23,03,30,00,0.86412
2017,11,23,04,00,00,1.00779
2017,11,23,04,30,00,1.18687
2017,11,23,05,00,00,1.15184
2017,11,23,05,30,00,1.26279
2017,11,23,06,00,00,1.11205
2017,11,23,06,30,00,1.17791
2017,11,23,07,00,00,1.07267
2017,11,23,07,30,00,1.10544
2017,11,23,08,00,00,1.28442
2017,11,23,08,30,00,1.19542
2017,11,23,09,00,00,1.26332
2017,11,23,09,30,00,1.34173
2017,11,23,10,00,00,1.24518
2017,11,23,10,30,00,1.3755
2017,11,23,11,00,00,1.5222
2017,11,23,11,30,00,1.39688
2017,11,23,12,00,00,1.58159
2017,11,23,12,30,00,1.4352
2017,11,23,13,00,00,1.46725
2017,11,23,13,30,00,1.39376
2017,11,23,14,00,00,1.40053
2017,11,23,14,30,00,1.23326
2017,11,23,15,00,00,1.41157
2017,11,23,15,30,00,1.32969
2017,11,23,16,00,00,1.40667
2017,11,23,16,30,00,1.21807
2017,11,23,17,00,00,1.1174
2017,11,23,17,30,00,1.04211
2017,11,23,18,00,00,1.04439
2017,11,23,18,30,00,1.00875
2017,11,23,19,00,00,1.07462
2017,11,23,19,30,00,0.9803
2017,11,23,20,00,00,1.0247
2017,11,23,20,30,00,1.09874
2017,11,23,21,00,00,1.10652
2017,11,23,21,30,00,1.1659
2017,11,23,22,00,00,1.1066
2017,11,23,22,30,00,1.10159
2017,11,23,23,00,00,1.13713
2017,11,23,23,30,00,0.91888
2017,11,24,00,00,00,0.97049
2017,11,24,00,30,00,0.99688
2017,11,24,01,00,00,0.95812
2017,11,24,01,30,00,0.88724
2017,11,24,02,00,00,1.02729
2017,11,24,02,30,00,0.78217
2017,11,24,03,00,00,0.83138
2017,11,24,03,30,00,0.95574
2017,11,24,04,00,00,0.84281
2017,11,24,04,30,00,0.83616
2017,11,24,05,00,00,0.85139
2017,11,24,05,30,00,0.65053
2017,11,24,06,00,00,0.66347
2017,11,24,06,30,00,0.83431
2017,11,24,07,00,00,0.75493
2017,11,24,07,30,00,0.6575
2017,11,24,08,00,00,0.53525
2017,11,24,08,30,00,0.54311
2017,11,24,09,00,00,0.45356
2017,11,24,09,30,00,0.41711
2017,11,24,10,00,00,0.49036
2017,11,24,10,30,00,0.43002
2017,11,24,11,00,00,0.49435
2017,11,24,11,30,00,0.47326
2017,11,24,12,00,00,0.41556
2017,11,24,12,30,00,0.57939
2017,11,24,13,00,00,0.59184
2017,11,24,13,30,00,0.64635
2017,11,24,14,00,00,0.6336
2017,11,24,14,30,00,0.59519
2017,11,24,15,00,00,0.53917
2017,11,24,15,30,00,0.42646
2017,11,24,16,00,00,0.30997
2017,11,24,16,30,00,0.32034
2017,11,24,17,00,00,0.36557
2017,11,24,17,30,00,0.36799
2017,11,24,18,00,00,0.50013
2017,11,24,18,30,00,0.4418
2017,11,24,19,00,00,0.43402
2017,11,24,19,30,00,0.5417
2017,11,24,20,00,00,0.53452
2017,11,24,20,30,00,0.55106
2017,11,24,21,00,00,0.39667
2017,11,24,21,30,00,0.3654
2017,11,24,22,00,00,0.47024
2017,11,24,22,30,00,0.59199
2017,11,24,23,00,00,0.21206
2017,11,24,23,30,00,0.30507
2017,11,25,00,00,00,0.21601
2017,11,25,00,30,00,0.22246
2017,11,25,01,00,00,0.23689
2017,11,25,01,30,00,0.27396
2017,11,25,02,00,00,0.31505
2017,11,25,02,30,00,0.24393
2017,11,25,03,00,00,0.29835
2017,11,25,03,30,00,0.24068
2017,11,25,04,00,00,0.2081
2017,11,25,04,30,00,0.28311
2017,11,25,05,00,00,0.29643
2017,11,25,05,30,00,0.25773
2017,11,25,06,00,00,0.27751
2017,11,25,06,30,00,0.33896
2017,11,25,07,00,00,0.33801
2017,11,25,07,30,00,0.36496
2017,11,25,08,00,00,0.26511
2017,11,25,08,30,00,0.33556
2017,11,25,09,00,00,0.28705
2017,11,25,09,30,00,0.2311
2017,11,25,10,00,00,0.31853
2017,11,25,10,30,00,0.41888
2017,11,25,11,00,00,0.33016
2017,11,25,11,30,00,0.41286
2017,11,25,12,00,00,0.27312
2017,11,25,12,30,00,0.42306
2017,11,25,13,00,00,0.48664
2017,11,25,13,30,00,0.48624
2017,11,25,14,00,00,0.45975
2017,11,25,14,30,00,0.37341
2017,11,25,15,00,00,0.46772
2017,11,25,15,30,00,0.29786
2017,11,25,16,00,00,0.24129
2017,11,25,16,30,00,0.23965
2017,11,25,17,00,00,0.19208
2017,11,25,17,30,00,0.35976
2017,11,25,18,00,00,0.28368
2017,11,25,18,30,00,0.23253
2017,11,25,19,00,00,0.32635
2017,11,25,19,30,00,0.40264
2017,11,25,20,00,00,0.26128
2017,11,25,20,30,00,0.21424
2017,11,25,21,00,00,0.31118
2017,11,25,21,30,00,0.38637
2017,11,25,22,00,00,0.481
2017,11,25,22,30,00,0.37143
2017,11,25,23,00,00,0.36624
2017,11,25,23,30,00,0.4036
2017,11,26,00,00,00,0.42129
2017,11,26,00,30,00,0.37753
2017,11,26,01,00,00,0.40261
2017,11,26,01,30,00,0.43808
2017,11,26,02,00,00,0.46653
2017,11,26,02,30,00,0.41398
2017,11,26,03,00,00,0.39018
2017,11,26,03,30,00,0.46326
2017,11,26,04,00,00,0.42434
2017,11,26,04,30,00,0.39732
2017,11,26,05,00,00,0.36212
2017,11,26,05,30,00,0.32521
2017,11,26,06,00,00,0.34021
2017,11,26,06,30,00,0.29416
2017,11,26,07,00,00,0.374
2017,11,26,07,30,00,0.28878
2017,11,26,08,00,00,0.34617
2017,11,26,08,30,00,0.31104
2017,11,26,09,00,00,0.39796
2017,11,26,09,30,00,0.34192
2017,11,26,10,00,00,0.34777
2017,11,26,10,30,00,0.3063
2017,11,26,11,00,00,0.32631
2017,11,26,11,30,00,0.32025
2017,11,26,12,00,00,0.29275
2017,11,26,12,30,00,0.257
2017,11,26,13,00,00,0.35287
2017,11,26,13,30,00,0.31515
2017,11,26,14,00,00,0.23849
2017,11,26,14,30,00,0.33426
2017,11,26,15,00,00,0.32055
2017,11,26,15,30,00,0.3114
2017,11,26,16,00,00,0.20266
2017,11,26,16,30,00,0.38266
2017,11,26,17,00,00,0.43499
2017,11,26,17,30,00,0.54624
2017,11,26,18,00,00,0.31382
2017,11,26,18,30,00,0.22875
2017,11,26,19,00,00,0.33953
2017,11,26,19,30,00,0.43665
2017,11,26,20,00,00,0.3231
2017,11,26,20,30,00,0.3557
2017,11,26,21,00,00,0.36243
2017,11,26,21,30,00,0.43874
2017,11,26,22,00,00,0.4501
2017,11,26,22,30,00,0.49562
2017,11,26,23,00,00,0.51244
2017,11,26,23,30,00,0.36337
2017,11,27,00,00,00,0.36212
2017,11,27,00,30,00,0.32607
2017,11,27,01,00,00,0.32705
2017,11,27,01,30,00,0.5299
2017,11,27,02,00,00,0.57194
2017,11,27,02,30,00,0.54379
2017,11,27,03,00,00,0.41566
2017,11,27,03,30,00,0.49094
2017,11,27,04,00,00,0.5711
2017,11,27,04,30,00,0.60145
2017,11,27,05,00,00,0.61994
2017,11,27,05,30,00,0.60534
2017,11,27,06,00,00,0.58534
2017,11,27,06,30,00,0.56158
2017,11,27,07,00,00,0.59755
2017,11,27,07,30,00,0.6855
2017,11,27,08,00,00,0.59526
2017,11,27,08,30,00,0.61868
2017,11,27,09,00,00,0.64276
2017,11,27,09,30,00,0.62802
2017,11,27,10,00,00,0.5513
2017,11,27,10,30,00,0.54689
2017,11,27,11,00,00,0.62636
2017,11,27,11,30,00,0.57573
2017,11,27,12,00,00,0.67705
2017,11,27,12,30,00,0.54256
2017,11,27,13,00,00,0.69262
2017,11,27,13,30,00,0.62863
2017,11,27,14,00,00,0.62003
2017,11,27,14,30,00,0.70712
2017,11,27,15,00,00,0.65315
2017,11,27,15,30,00,0.70319
2017,11,27,16,00,00,0.5857
2017,11,27,16,30,00,0.71694
2017,11,27,17,00,00,0.75554
2017,11,27,17,30,00,0.69894
2017,11,27,18,00,00,0.6762
2017,11,27,18,30,00,0.80693
2017,11,27,19,00,00,0.58192
2017,11,27,19,30,00,0.8017
2017,11,27,20,00,00,0.69717
2017,11,27,20,30,00,0.61037
2017,11,27,21,00,00,0.62927
2017,11,27,21,30,00,0.52818
2017,11,27,22,00,00,0.55852
2017,11,27,22,30,00,0.59914
2017,11,27,23,00,00,0.51253
2017,11,27,23,30,00,0.44388
2017,11,28,00,00,00,0.48013
2017,11,28,00,30,00,0.44782
2017,11,28,01,00,00,0.40387
2017,11,28,01,30,00,0.43143
2017,11,28,02,00,00,0.47824
2017,11,28,02,30,00,0.52449
2017,11,28,03,00,00,0.41771
2017,11,28,03,30,00,0.48918
2017,11,28,04,00,00,0.53493
2017,11,28,04,30,00,0.41584
2017,11,28,05,00,00,0.46088
2017,11,28,05,30,00,0.41554
2017,11,28,06,00,00,0.51109
2017,11,28,06,30,00,0.31832
2017,11,28,07,00,00,0.28579
2017,11,28,07,30,00,0.31611
2017,11,28,08,00,00,0.32355
2017,11,28,08,30,00,0.23069
2017,11,28,09,00,00,0.23332
2017,11,28,09,30,00,0.27229
2017,11,28,10,00,00,0.27208
2017,11,28,10,30,00,0.24735
2017,11,28,11,00,00,0.29295
2017,11,28,11,30,00,0.37831
2017,11,28,12,00,00,0.39828
2017,11,28,12,30,00,0.38521
2017,11,28,13,00,00,0.40137
2017,11,28,13,30,00,0.41522
2017,11,28,14,00,00,0.30977
2017,11,28,14,30,00,0.51945
2017,11,28,15,00,00,0.58376
2017,11,28,15,30,00,0.60714
2017,11,28,16,00,00,0.62368
2017,11,28,16,30,00,0.62735
2017,11,28,17,00,00,0.56797
2017,11,28,17,30,00,0.6599
2017,11,28,18,00,00,0.72406
2017,11,28,18,30,00,0.62186
2017,11,28,19,00,00,0.67867
2017,11,28,19,30,00,0.59677
2017,11,28,20,00,00,0.77126
2017,11,28,20,30,00,0.71731
2017,11,28,21,00,00,0.74066
2017,11,28,21,30,00,0.65368
2017,11,28,22,00,00,0.68153
2017,11,28,22,30,00,0.72499
2017,11,28,23,00,00,0.7427
2017,11,28,23,30,00,0.60074
2017,11,29,00,00,00,0.64543
2017,11,29,00,30,00,0.56625
2017,11,29,01,00,00,0.63217
2017,11,29,01,30,00,0.77539
2017,11,29,02,00,00,0.6863
2017,11,29,02,30,00,0.72527
2017,11,29,03,00,00,0.77575
2017,11,29,03,30,00,0.74706
2017,11,29,04,00,00,0.73584
2017,11,29,04,30,00,0.72554
2017,11,29,05,00,00,0.73934
2017,11,29,05,30,00,0.68854
2017,11,29,06,00,00,0.64007
2017,11,29,06,30,00,0.6686
2017,11,29,07,00,00,0.60972
2017,11,29,07,30,00,0.61414
2017,11,29,08,00,00,0.55777
2017,11,29,08,30,00,0.52911
2017,11,29,09,00,00,0.55865
2017,11,29,09,30,00,0.46027
2017,11,29,10,00,00,0.46089
2017,11,29,10,30,00,0.475
2017,11,29,11,00,00,0.51239
2017,11,29,11,30,00,0.49779
2017,11,29,12,00,00,0.51694
2017,11,29,12,30,00,0.47125
2017,11,29,13,00,00,0.52153
2017,11,29,13,30,00,0.48257
2017,11,29,14,00,00,0.45814
2017,11,29,14,30,00,0.41673
2017,11,29,15,00,00,0.44828
2017,11,29,15,30,00,0.45122
2017,11,29,16,00,00,0.47301
2017,11,29,16,30,00,0.46354
2017,11,29,17,00,00,0.53948
2017,11,29,17,30,00,0.50598
2017,11,29,18,00,00,0.47314
2017,11,29,18,30,00,0.42635
2017,11,29,19,00,00,0.39156
2017,11,29,19,30,00,0.42902
2017,11,29,20,00,00,0.50114
2017,11,29,20,30,00,0.46072
2017,11,29,21,00,00,0.39096
2017,11,29,21,30,00,0.53379
2017,11,29,22,00,00,0.57965
2017,11,29,22,30,00,0.48128
2017,11,29,23,00,00,0.46106
2017,11,29,23,30,00,0.43745
2017,11,30,00,00,00,0.56514
2017,11,30,00,30,00,0.4809
2017,11,30,01,00,00,0.61028
2017,11,30,01,30,00,0.50966
2017,11,30,02,00,00,0.60492
2017,11,30,02,30,00,0.54268
2017,11,30,03,00,00,0.60567
2017,11,30,03,30,00,0.64805
2017,11,30,04,00,00,0.75155
2017,11,30,04,30,00,0.66787
2017,11,30,05,00,00,0.48321
2017,11,30,05,30,00,0.49226
2017,11,30,06,00,00,0.44753
2017,11,30,06,30,00,0.50678
2017,11,30,07,00,00,0.53626
2017,11,30,07,30,00,0.48825
2017,11,30,08,00,00,0.47507
2017,11,30,08,30,00,0.49994
2017,11,30,09,00,00,0.48479
2017,11,30,09,30,00,0.4776
2017,11,30,10,00,00,0.42949
2017,11,30,10,30,00,0.51159
2017,11,30,11,00,00,0.45213
2017,11,30,11,30,00,0.53255
2017,11,30,12,00,00,0.4386
2017,11,30,12,30,00,0.52248
2017,11,30,13,00,00,0.51783
2017,11,30,13,30,00,0.41586
2017,11,30,14,00,00,0.43634
2017,11,30,14,30,00,0.40133
2017,11,30,15,00,00,0.38352
2017,11,30,15,30,00,0.33271
2017,11,30,16,00,00,0.36022
2017,11,30,16,30,00,0.35463
2017,11,30,17,00,00,0.39318
2017,11,30,17,30,00,0.35904
2017,11,30,18,00,00,0.46945
2017,11,30,18,30,00,0.32707
2017,11,30,19,00,00,0.35635
2017,11,30,19,30,00,0.35628
2017,11,30,20,00,00,0.33491
2017,11,30,20,30,00,0.35278
2017,11,30,21,00,00,0.34469
2017,11,30,21,30,00,0.24944
2017,11,30,22,00,00,0.24897
2017,11,30,22,30,00,0.36676
2017,11,30,23,00,00,0.34961
2017,11,30,23,30,00,0.38651
2017,12,01,00,00,00,0.35848
2017,12,01,00,30,00,0.27613
2017,12,01,01,00,00,0.30609
2017,12,01,01,30,00,0.31038
2017,12,01,02,00,00,0.36839
2017,12,01,02,30,00,0.35766
2017,12,01,03,00,00,0.42485
2017,12,01,03,30,00,0.45257
2017,12,01,04,00,00,0.41292
2017,12,01,04,30,00,0.40513
2017,12,01,05,00,00,0.50027
2017,12,01,05,30,00,0.51532
2017,12,01,06,00,00,0.55781
2017,12,01,06,30,00,0.65822
2017,12,01,07,00,00,0.59236
2017,12,01,07,30,00,0.58632
2017,12,01,08,00,00,0.6486
2017,12,01,08,30,00,0.56158
2017,12,01,09,00,00,0.64921
2017,12,01,09,30,00,0.63727
2017,12,01,10,00,00,0.61239
2017,12,01,10,30,00,0.68371
2017,12,01,11,00,00,0.70335
2017,12,01,11,30,00,0.79701
2017,12,01,12,00,00,0.78631
2017,12,01,12,30,00,0.83412
2017,12,01,13,00,00,0.75928
2017,12,01,13,30,00,0.74968
2017,12,01,14,00,00,0.76518
2017,12,01,14,30,00,0.76838
2017,12,01,15,00,00,0.74403
2017,12,01,15,30,00,0.6858
2017,12,01,16,00,00,0.65957
2017,12,01,16,30,00,0.65958
2017,12,01,17,00,00,0.57719
2017,12,01,17,30,00,0.70403
2017,12,01,18,00,00,0.5954
2017,12,01,18,30,00,0.48739
2017,12,01,19,00,00,0.58122
2017,12,01,19,30,00,0.57703
2017,12,01,20,00,00,0.5134
2017,12,01,20,30,00,0.42793
2017,12,01,21,00,00,0.52534
2017,12,01,21,30,00,0.53268
2017,12,01,22,00,00,0.55039
2017,12,01,22,30,00,0.43283
2017,12,01,23,00,00,0.45453
2017,12,01,23,30,00,0.39993
2017,12,02,00,00,00,0.40601
2017,12,02,00,30,00,0.43346
2017,12,02,01,00,00,0.40697
2017,12,02,01,30,00,0.48661
2017,12,02,02,00,00,0.51782
2017,12,02,02,30,00,0.46448
2017,12,02,03,00,00,0.52042
2017,12,02,03,30,00,0.52185
2017,12,02,04,00,00,0.43524
2017,12,02,04,30,00,0.58763
2017,12,02,05,00,00,0.6034
2017,12,02,05,30,00,0.62526
2017,12,02,06,00,00,0.53846
2017,12,02,06,30,00,0.53405
2017,12,02,07,00,00,0.27258
2017,12,02,07,30,00,0.20691
2017,12,02,08,00,00,0.26523
2017,12,02,08,30,00,0.36228
2017,12,02,09,00,00,0.46882
2017,12,02,09,30,00,0.42968
2017,12,02,10,00,00,0.51872
2017,12,02,10,30,00,0.53481
2017,12,02,11,00,00,0.58595
2017,12,02,11,30,00,0.57927
2017,12,02,12,00,00,0.59831
2017,12,02,12,30,00,0.71954
2017,12,02,13,00,00,0.73281
2017,12,02,13,30,00,0.75126
2017,12,02,14,00,00,0.76928
2017,12,02,14,30,00,0.80529
2017,12,02,15,00,00,0.83678
2017,12,02,15,30,00,0.75033
2017,12,02,16,00,00,0.76231
2017,12,02,16,30,00,0.8863
2017,12,02,17,00,00,0.83106
2017,12,02,17,30,00,0.79714
2017,12,02,18,00,00,0.86295
2017,12,02,18,30,00,0.76845
2017,12,02,19,00,00,0.78357
2017,12,02,19,30,00,0.7447
2017,12,02,20,00,00,0.83332
2017,12,02,20,30,00,0.80365
2017,12,02,21,00,00,0.79018
2017,12,02,21,30,00,0.75733
2017,12,02,22,00,00,0.82115
2017,12,02,22,30,00,0.92126
2017,12,02,23,00,00,0.7094
2017,12,02,23,30,00,0.76609
2017,12,03,00,00,00,0.62603
2017,12,03,00,30,00,0.69975
2017,12,03,01,00,00,0.78076
2017,12,03,01,30,00,0.67083
2017,12,03,02,00,00,0.71508
2017,12,03,02,30,00,0.6229
2017,12,03,03,00,00,0.53771
2017,12,03,03,30,00,0.57242
2017,12,03,04,00,00,0.60812
2017,12,03,04,30,00,0.6757
2017,12,03,05,00,00,0.60214
2017,12,03,05,30,00,0.56345
2017,12,03,06,00,00,0.47574
2017,12,03,06,30,00,0.47893
2017,12,03,07,00,00,0.5243
2017,12,03,07,30,00,0.48488
2017,12,03,08,00,00,0.47195
2017,12,03,08,30,00,0.54222
2017,12,03,09,00,00,0.63362
2017,12,03,09,30,00,0.66568
2017,12,03,10,00,00,0.67297
2017,12,03,10,30,00,0.79171
2017,12,03,11,00,00,0.73416
2017,12,03,11,30,00,0.66203
2017,12,03,12,00,00,0.63012
2017,12,03,12,30,00,0.62422
2017,12,03,13,00,00,0.60672
2017,12,03,13,30,00,0.57438
2017,12,03,14,00,00,0.52372
2017,12,03,14,30,00,0.54152
2017,12,03,15,00,00,0.57144
2017,12,03,15,30,00,0.53246
2017,12,03,16,00,00,0.60234
2017,12,03,16,30,00,0.5213
2017,12,03,17,00,00,0.44828
2017,12,03,17,30,00,0.35511
2017,12,03,18,00,00,0.43561
2017,12,03,18,30,00,0.4348
2017,12,03,19,00,00,0.41941
2017,12,03,19,30,00,0.25291
2017,12,03,20,00,00,0.41222
2017,12,03,20,30,00,0.37393
2017,12,03,21,00,00,0.4724
2017,12,03,21,30,00,0.51685
2017,12,03,22,00,00,0.41793
2017,12,03,22,30,00,0.48894
2017,12,03,23,00,00,0.51894
2017,12,03,23,30,00,0.35813
2017,12,04,00,00,00,0.27254
2017,12,04,00,30,00,0.34759
2017,12,04,01,00,00,0.43176
2017,12,04,01,30,00,0.39047
2017,12,04,02,00,00,0.44137
2017,12,04,02,30,00,0.50341
2017,12,04,03,00,00,0.57862
2017,12,04,03,30,00,0.60319
2017,12,04,04,00,00,0.50367
2017,12,04,04,30,00,0.40253
2017,12,04,05,00,00,0.49064
2017,12,04,05,30,00,0.5405
2017,12,04,06,00,00,0.42055
2017,12,04,06,30,00,0.41767
2017,12,04,07,00,00,0.48899
2017,12,04,07,30,00,0.49559
2017,12,04,08,00,00,0.51794
2017,12,04,08,30,00,0.39739
2017,12,04,09,00,00,0.41651
2017,12,04,09,30,00,0.36309
2017,12,04,10,00,00,0.39691
2017,12,04,10,30,00,0.38868
2017,12,04,11,00,00,0.45611
2017,12,04,11,30,00,0.50273
2017,12,04,12,00,00,0.53569
2017,12,04,12,30,00,0.52865
2017,12,04,13,00,00,0.59862
2017,12,04,13,30,00,0.58867
2017,12,04,14,00,00,0.65994
2017,12,04,14,30,00,0.67566
2017,12,04,15,00,00,0.54297
2017,12,04,15,30,00,0.48315
2017,12,04,16,00,00,0.55489
2017,12,04,16,30,00,0.56755
2017,12,04,17,00,00,0.54803
2017,12,04,17,30,00,0.4837
2017,12,04,18,00,00,0.45932
2017,12,04,18,30,00,0.54793
2017,12,04,19,00,00,0.4195
2017,12,04,19,30,00,0.27964
2017,12,04,20,00,00,0.35905
2017,12,04,20,30,00,0.31763
2017,12,04,21,00,00,0.50293
2017,12,04,21,30,00,0.36689
2017,12,04,22,00,00,0.44891
2017,12,04,22,30,00,0.36555
2017,12,04,23,00,00,0.32865
2017,12,04,23,30,00,0.37535
2017,12,05,00,00,00,0.55868
2017,12,05,00,30,00,0.50027
2017,12,05,01,00,00,0.49066
2017,12,05,01,30,00,0.60195
2017,12,05,02,00,00,0.68262
2017,12,05,02,30,00,0.47267
2017,12,05,03,00,00,0.45977
2017,12,05,03,30,00,0.49136
2017,12,05,04,00,00,0.50144
2017,12,05,04,30,00,0.50305
2017,12,05,05,00,00,0.63327
2017,12,05,05,30,00,0.50491
2017,12,05,06,00,00,0.6133
2017,12,05,06,30,00,0.47163
2017,12,05,07,00,00,0.33359
2017,12,05,07,30,00,0.43447
2017,12,05,08,00,00,0.27603
2017,12,05,08,30,00,0.22295
2017,12,05,09,00,00,0.21951
2017,12,05,09,30,00,0.13385
2017,12,05,10,00,00,0.16085
2017,12,05,10,30,00,0.27261
2017,12,05,11,00,00,0.36335
2017,12,05,11,30,00,0.34495
2017,12,05,12,00,00,0.33029
2017,12,05,12,30,00,0.31761
2017,12,05,13,00,00,0.35241
2017,12,05,13,30,00,0.219
2017,12,05,14,00,00,0.13565
2017,12,05,14,30,00,0.21878
2017,12,05,15,00,00,0.23645
2017,12,05,15,30,00,0.26775
2017,12,05,16,00,00,0.17316
2017,12,05,16,30,00,0.14591
2017,12,05,17,00,00,0.16484
2017,12,05,17,30,00,0.13459
2017,12,05,18,00,00,0.23426
2017,12,05,18,30,00,0.32737
2017,12,05,19,00,00,0.22387
2017,12,05,19,30,00,0.2093
2017,12,05,20,00,00,0.36948
2017,12,05,20,30,00,0.25362
2017,12,05,21,00,00,0.42307
2017,12,05,21,30,00,0.49591
2017,12,05,22,00,00,0.29673
2017,12,05,22,30,00,0.23468
2017,12,05,23,00,00,0.33103
2017,12,05,23,30,00,0.48977
2017,12,06,00,00,00,0.6084
2017,12,06,00,30,00,0.61176
2017,12,06,01,00,00,0.55253
2017,12,06,01,30,00,0.60746
2017,12,06,02,00,00,0.46794
2017,12,06,02,30,00,0.43439
2017,12,06,03,00,00,0.3448
2017,12,06,03,30,00,0.325
2017,12,06,04,00,00,0.22067
2017,12,06,04,30,00,0.28437
2017,12,06,05,00,00,0.28446
2017,12,06,05,30,00,0.42711
2017,12,06,06,00,00,0.56045
2017,12,06,06,30,00,0.51882
2017,12,06,07,00,00,0.51616
2017,12,06,07,30,00,0.68005
2017,12,06,08,00,00,0.46348
2017,12,06,08,30,00,0.51577
2017,12,06,09,00,00,0.45195
2017,12,06,09,30,00,0.57137
2017,12,06,10,00,00,0.51708
2017,12,06,10,30,00,0.40457
2017,12,06,11,00,00,0.62743
2017,12,06,11,30,00,0.47257
2017,12,06,12,00,00,0.52184
2017,12,06,12,30,00,0.66944
2017,12,06,13,00,00,0.57015
2017,12,06,13,30,00,0.37484
2017,12,06,14,00,00,0.54397
2017,12,06,14,30,00,0.42505
2017,12,06,15,00,00,0.27007
2017,12,06,15,30,00,0.17443
2017,12,06,16,00,00,0.06945
2017,12,06,16,30,00,0.19043
2017,12,06,17,00,00,0.23119
2017,12,06,17,30,00,0.32333
2017,12,06,18,00,00,0.26547
2017,12,06,18,30,00,0.21167
2017,12,06,19,00,00,0.29274
2017,12,06,19,30,00,0.2424
2017,12,06,20,00,00,0.22389
2017,12,06,20,30,00,0.43359
2017,12,06,21,00,00,0.37919
2017,12,06,21,30,00,0.39549
2017,12,06,22,00,00,0.39046
2017,12,06,22,30,00,0.36835
2017,12,06,23,00,00,0.41471
